% Model:              Al_zonly.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 10 2023, 16:35
% Dimension:          3
% Nodes:              3422
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        Color
0                         0.06647859897539625      0.13716301239054157      0.8010330594828226
0                         0.0443190659835975       0.1247753415936944       0.5708715573086315
0                         0.0443190659835975       0.1581086749270277       0.849389196389385
0                         0.02215953299179876      0.14572100413018052      0.592692780340157
0                         0.02215953299179875      0.11238767079684718      0.2798423341415638
0                         -7.52316384526264E-34    0.1333333333333333       0.2751286432980522
0                         0                        0.09999999999999999      -0.07205461001838054
0                         0.02215953299179875      0.17905433746351385      0.8869237905211922
0                         7.380607122730724E-18    0.16666666666666669      0.6036924605969272
0                         0                        0.2                      0.9136368418782445
0                         0.027064216510441313     0.09219085205404981      0.1614005770776566
0                         0                        0.06666666666666667      -0.3147886825537239
0                         0.027064216510441316     0.05885751872071647      -0.019487175998186633
0                         0.05412843302088262      0.0843817041080996       0.29741178071761964
0                         0.054128433020882626     0.051048370774766254     0.17837034710127667
0                         0.08119264953132393      0.07657255616214939      0.33597900090150884
0                         0                        0.03333333333333333      -0.2907704792142637
0                         0.02706421651044132      0.02552418538738314      0.06637734680077367
0                         0                        0                        0
0                         0.07138328249403883      0.11696619364774416      0.6351073806345262
0                         0.04922374950224008      0.104578522850897        0.4286878393525298
0                         0.07628796601268138      0.09676937490494676      0.4800893611074216
0                         0.1                      0                        0
0                         0.06666666666666667      0                        0
0                         0.09373088317710798      0.02552418538738313      0.13043704460106592
0                         0.06039754984377466      0.02552418538738313      0.09840719570091985
0                         0.033333333333333326     0                        0
0                         0.08746176635421594      0.051048370774766254     0.2424300449015689
0                         0.07765239931693084      0.1581086749270277       1.0642358746403144
0                         0.05549286632513209      0.1790543374635139       1.1129278480998934
0                         0.03333333333333334      0.2                      1.1507982787847169
0                         0.0888261996584654       0.17905433746351385      1.3185512791265823
0                         0.06666666666666668      0.20000000000000004      1.367579089139178
0                         0.1                      0.2                      1.5639792729416273
0                         0.10611444792543323      0.0704246346733597       0.3990183842263588
0                         0.11238356474832527      0.04490044928597658      0.2543311916631635
0                         0.1310362463195425       0.06427671318457001      0.37455442176298853
0                         0.13730536314243452      0.038752527797186895     0.17872899263653763
0                         0.15595804471365177      0.05812879169578034      0.26258711351139796
0                         0.11865268157121732      0.01937626389859346      0.09119995479940499
0                         0.17063869647576785      0.038752527797186895     0.18160272095998045
0                         0.15198601490455063      0.01937626389859345      0.0926368189611264
0                         0.18531934823788393      0.019376263898593447     0.09407368312284779
0                         0.16666666666666669      0                        6.977838113029725E-19
0                         0.2                      0                        0
0                         0.1333333333333334       6.453592293429493E-18    1.5732794640776346E-17
0                         0.0971584709318778       0.13329544100898047      0.9452436902015253
0                         0.10833227127341237      0.15424110354546663      1.1917229576006456
0                         0.11950607161494695      0.17518676608195274      1.4293148143285421
0                         0.12783834288835932      0.12942786962741937      1.025228883991168
0                         0.13901214322989391      0.15037353216390556      1.254984603631917
0                         0.15851821484484085      0.12556029824585824      1.040988640851751
0                         0.10696783796916293      0.09290180352338567      0.5893500763424679
0                         0.10206315445052037      0.11309862226618309      0.7618430536114008
0                         0.1327430264070019       0.10923105088462194      0.8243532896592154
0                         0.1568114347573815       0.08060596054580631      0.5162873999981236
0                         0.13188963636327225      0.086753882034596        0.5965704110644059
0                         0.15766482480111113      0.10308312939583227      0.7757545757782411
0                         0.17234547656322724      0.1503735321639055       1.3207137180694604
0                         0.1528394049482803       0.17518676608195277      1.5290702215200145
0                         0.13333333333333333      0.2                      1.6977609728870284
0                         0.1861727382816136       0.17518676608195272      1.5875889337439948
0                         0.16666666666666674      0.20000000000000004      1.7903059778649375
0                         0.2                      0.2                      1.8416142878753543
0                         0.17960610245556735      0.06135682078573435      0.3759750846545699
0                         0.19428675421768346      0.04198055688714091      0.2659062542492565
0                         0.20325416019748285      0.06458484987568835      0.4232023378184793
0                         0.21793481195959896      0.0452085859770949       0.2840490695592699
0                         0.2269022179393984       0.06781287896564235      0.40426887300312625
0                         0.20896740597979954      0.02260429298854746      0.14929277855822784
0                         0.18045949249929705      0.08383398963576033      0.6118693536500598
0                         0.1813128825430267       0.10631115848578628      0.8535305119389418
0                         0.20410755024121258      0.08706201872571434      0.6412905893227335
0                         0.21938496411681804      0.17815403024964496      1.6488099862851673
0                         0.2055577023984317       0.15334079633159775      1.3852073381950665
0                         0.23876992823363613      0.1563080604992899       1.4299438906190947
0                         0.2249426665152498       0.13149482658124267      1.1567639485702528
0                         0.2581548923504542       0.1344620907489349       1.1850160008771373
0                         0.19173044068004536      0.12852756241355048      1.108754828561791
0                         0.237319776076417        0.09002928289340655      0.6638865886324872
0                         0.21452510837823116      0.10927842265347851      0.8987116054488384
0                         0.24773733421343555      0.11224568682117071      0.9241356312571576
0                         0.28171917798667256      0.11139500216161739      0.916453905556958
0                         0.27130161984965395      0.08917859823385325      0.6740403835831865
0                         0.30528346362289094      0.08832791357429991      0.6343061800704175
0                         0.2948659054858723       0.06611150964653574      0.4103595057428536
0                         0.3288477492591093       0.06526082498698242      0.3385728244175153
0                         0.26088406171263545      0.06696219430608907      0.432258188604724
0                         0.25126814529293234      0.0452085859770949       0.26366817319886543
0                         0.24230073931313287      0.02260429298854746      0.13910233037802563
0                         0.27563407264646617      0.022604292988547447     0.12891188219782335
0                         0.2666666666666668       -3.76158192263132E-34    1.1855807796952443E-19
0                         0.3000000000000001       0                        0
0                         0.23333333333333345      7.528741959377509E-18    2.4375597233442257E-17
